course_id,course_name,resource_type
206138,THIETBI NANGLUONG TT MOI,GENERAL
206139,KTHUAT TAU CAO TOC(TKCT),GENERAL
206140,CONG UOC TRONG DONG TAU,GENERAL
206141,CO HOC KET CAU TAU THUY2,GENERAL
206142,DLH CONG TRINH NGOAIKHOI,GENERAL
206143,CAE TRONG CONG NGHIEP TT,GENERAL
206144,THOC UD TRG TK & DONGTAU,GENERAL
206145,DONG CO & LUC DAY MAYBAY,GENERAL
206146,KHI DAN HOI,GENERAL
206147,THUC TAP KY THUAT,MECHANICAL_WORKSHOP
206150,LY THUYET O TO,GENERAL
206205,KY THUAT HAN TAU THUY,GENERAL
206206,VE KY THUAT (GT),GENERAL
206207,VAT LIEU MOI,GENERAL
206208,THIET KE OTO,GENERAL
206209,QUA TRINH CHAY,GENERAL
206300,KY NANG GTIEP-NGANH NGHE,GENERAL
206310,KNANG GTIEP-NG/NGHE (BT),GENERAL
206643,CONG NGHE CHE TAO MAY(bt,MECHANICAL_WORKSHOP
206701,SU CHAY,GENERAL
206901,LY THUYET OTO,GENERAL
206902,THIET KE OTO,GENERAL
206903,TINH TOAN NHIET DCDT,GENERAL
206904,MAY KEO & MAY N/NGHIEP,GENERAL
206905,DAO DONG OTO,GENERAL
206906,TRANG BI DIEN O TO,GENERAL
206907,KHAI THAC - SUA CHUA OTO,GENERAL
206908,PP THIET KE DONG CO DT,GENERAL
206909,LY THUYET O TO,GENERAL
206910,NG/LY DONG CO DOT TRONG,GENERAL
206911,KHAI THAC & SU DUNG O TO,GENERAL
207001,DO HOA DIEN TOAN,COMPUTER_LAB
207002,TRANG BI DIEN TRONG MAY,ELECTRICAL_LAB
207003,KT DIEU KHIEN TU DONG,ELECTRICAL_LAB
207004,CO SO TU DONG HOC,GENERAL
207005,KT DIEU KHIEN TU DONG,GENERAL
207006,TRANG BI DIEN & DIEN TU,ELECTRICAL_LAB
207007,MAY DK THEO C/TRINH SO,GENERAL
207008,KY THUAT NGUOI MAY,OTHER_SPECIAL
207009,TK MP HH TRONG CAD/CAM,GENERAL
207010,KY THUAT VI XU LY,GENERAL
207011,PLC TRONG DIEU KHIEN,ELECTRICAL_LAB
207012,H/THONG SAN XUAT TU DONG,GENERAL
207013,TK VOI SU HO TRO CUA MT,GENERAL
207014,KY THUAT DIEN (CD),ELECTRICAL_LAB
207015,KY THUAT DIEN (BD),GENERAL
207051,KT DIEU KHIEN TU DONG,GENERAL
207052,TRANG BI DIEN,GENERAL
207701,CTRUC NGUOI MAY LT DUOC,GENERAL
207702,TKE BG MAY TINH-CAO CFAO,COMPUTER_LAB
207703,KY THUAT ROBOT,OTHER_SPECIAL
207704,BO CHAP HANH DIEN 1,GENERAL
207705,BO CHAP HANH DIEN 2,GENERAL
207706,TK BG M/TINH-CAO CFAO(TN,COMPUTER_LAB
207707,KY THUAT ROBOT (TN),OTHER_SPECIAL
207901,KT DIEU KHIEN TU DONG,GENERAL
207902,MAY DIEUKHIEN THEO CT SO,GENERAL
207903,ROBOT CONG NGHIEP,GENERAL
207904,KY THUAT CAD/CAM,GENERAL
208001,N/MON KIEN TRUC HANG HAI,GENERAL
208002,VE TAU,STUDIO
208003,T/BI NANG LUONG T/THUY 1,GENERAL
208004,LT TAU THUY 1 (TINH HOC),GENERAL
208005,TN KY THUAT HANG HAI 1,OTHER_SPECIAL
208006,TB NANG LUONG TAU THUY 2,GENERAL
208007,LT TTHUY 2(DONG LUC HOC),GENERAL
208008,SUC BEN TAU THUY,GENERAL
208009,TKE HE THONG DL TAU THUY,GENERAL
208010,TN KY THUAT HANG HAI 2,OTHER_SPECIAL
208011,THIET KE TAU THUY,GENERAL
208012,D/TAU&T/CHUC NM DONG TAU,GENERAL
208013,DO BEN K/CAU VL COMPOSIT,GENERAL
208014,RUNG DONG TAU,GENERAL
208015,HE DONG LUC TAU THUYEN,GENERAL
208016,G/SAT DONG MOI TAU THUY,GENERAL
208017,THUC TAP KY THUAT,MECHANICAL_WORKSHOP
208018,KET CAU TAU THUY,GENERAL
208019,THIET BI TAU THUY,GENERAL
208020,KY THUAT HAN TAU THUY,GENERAL
208021,D/LUC HOC CT NGOAI KHOI,GENERAL
208022,KY THUAT TAU CAO TOC,GENERAL
208023,TK TAU VOI SU HO TRO MT,COMPUTER_LAB
208024,VE KY THUAT GIAO THONG,STUDIO
208025,CO KET CAU GIAO THONG,GENERAL
208026,TN KY THUAT GIAO THONG 1,OTHER_SPECIAL
208027,KET CAU TAU THUY,GENERAL
208028,TRANG BI DIEN-DIEN TUTAU,GENERAL
208029,CONG UOC TRONG DONG TAU,GENERAL
208030,D/TAU&T/CHUC NM DONG TAU,GENERAL
208051,VE CO KHI,STUDIO
208901,NGUYEN LY - KET CAU TAU,GENERAL
208902,HE DONG LUC TAU,GENERAL
208903,VE TAU THUY,STUDIO
208904,XUONG DONG TAU,GENERAL
208905,UD MVI TINH TRONG CN TAU,COMPUTER_LAB
208906,CONG NGHE DONG TAU,GENERAL
208907,CHAN VIT TAU THUY,GENERAL
208908,NGUYEN LY TAU THUY,GENERAL
208909,CO KET CAU TAU THUY,GENERAL
208910,UNG DUNG MOPHONG HINHHOC,COMPUTER_LAB
208911,"TB TT,LUAT & C/UOC H/HAI",GENERAL
209002,Q/TRINH THIET KE KYTHUAT,GENERAL
209003,VAT LIEU PHI KIM,GENERAL
209004,TOI UU HOA & QHTN,GENERAL
209005,DONG LUC HOC CO HE,GENERAL
209006,HINH DUNG&THUC TE AOTKSP,GENERAL
209007,VE CO KHI A,STUDIO
209008,NGUYEN LY & CHI TIET MAY,GENERAL
209009,MO HINH HOA HINH HOC,COMPUTER_LAB
209010,THIET KE HE THONG CO KHI,GENERAL
209011,TT THIET KE MO PHONG,COMPUTER_LAB
209012,KT TAO DANG CONG NGHIEP,STUDIO
209013,NHAN TO CON NGUOI TRG TK,GENERAL
209014,THIETKEKHUON TTH CAD/CAE,COMPUTER_LAB
209015,LUA CHON VAT LIEU TRG TK,GENERAL
209016,PP TOAN CHO GIAO DONG,GENERAL
209017,NGUYEN LY MAY,GENERAL
209018,CO SO THIET KE MAY 1,GENERAL
209019,CO SO THIET KE MAY 2,GENERAL
209021,CHI TIET MAY,GENERAL
209022,DAO DONG KY THUAT,GENERAL
209023,DONG LUC HOC KET CAU CK,GENERAL
209024,PHUONG PHAP P/TU HUU HAN,GENERAL
209025,CHI TIET MAY,GENERAL
209026,PHAN TICH&TOI UU KET CAU,GENERAL
209027,CO SO THIET KE MAY 2,GENERAL
209028,TRUYEN DONG TH/LUC K/NEN,GENERAL
209029,KY THUAT DO TIN CAY,GENERAL
209030,VAT LIEU COMPOSIT,GENERAL
209031,LAP TRINH TRONG TK COKHI,COMPUTER_LAB
209032,TOI UU HOA& QUI HOACH TN,GENERAL
209033,DONG LUC HOC CO HE,GENERAL
209034,THIET KE MAY,GENERAL
209036,CO KY THUAT 2 (CDT),GENERAL
209037,VE CO KHI,STUDIO
209038,CO KY THUAT 3,GENERAL
209039,CO HOC MAY,GENERAL
209040,CO KY THUAT (KTHTCN),GENERAL
209051,NGUYEN LY MAY,GENERAL
209052,CHI TIET MAY,GENERAL
209055,VE CO KHI,GENERAL
209057,THUC TAP KY THUAT,MECHANICAL_WORKSHOP
209062,T/TOAN CO HOC& K/CAU MAY,GENERAL
209701,TR/DONG CK CSUAT LON 1,GENERAL
209702,TR/D CK CONG SUAT LON 2,GENERAL
209703,PHAN TU DAN HUONG 1,GENERAL
209704,PHAN TU DAN HUONG 2,GENERAL
209705,TINH TOAN SO CAC CAUTRUC,GENERAL
209706,T/TOAN SO CAC CAUTRUC(TH,COMPUTER_LAB
209901,DONG LUC HOC KET CAU,GENERAL
209902,DAO DONG TRONG KY THUAT,GENERAL
209903,THIET KE DUNG MTDT,COMPUTER_LAB
209904,DO TINCAY CUA MAY& CTMAY,GENERAL
209905,UD PP PTHH TRONG CO HOC,COMPUTER_LAB
209906,DL HOC CO HE & DDONG TKT,GENERAL
209907,TOI UU HOA KET CAU COKHI,GENERAL
209B24,PHUONG PHAP P/TU HUU HAN,GENERAL
210001,NHIET DONG LUC HOC A,GENERAL
210002,VAT LIEU NHIET LANH,GENERAL
210003,TRUYEN NHIET A,GENERAL
210004,TN NHIET DONG & TR/NHIET,PHYSICS_LAB
210005,NHIET DONG LUC HOC,GENERAL
210006,THIET BI TRAO DOI NHIET,GENERAL
210007,THIET BI DIEN,GENERAL
210008,KY THUAT CHAY,PHYSICS_LAB
210009,KY THUAT LANH,PHYSICS_LAB
210010,LO HOI & MANG NHIET,GENERAL
210011,KY THUAT SAY,GENERAL
210012,DIEU HOA KHONG KHI,GENERAL
210013,NANG LUONG TAI TAO,GENERAL
210014,NHIET DONG LUC HOC KT,GENERAL
210015,TRUYEN NHIET,GENERAL
210016,MAY LANH,PHYSICS_LAB
210017,THIET BI SAY,GENERAL
210018,LO HOI,GENERAL
210019,NHA MAY NHIET DIEN,MECHANICAL_WORKSHOP
210020,KY THUAT NHIET,GENERAL
210021,KY THUAT NHIET,GENERAL
210022,KY NGHE NHIET,GENERAL
210023,TUABIN HOI & TUABIN KHI,GENERAL
210024,NANG LUONG MOI,GENERAL
210025,"BOM, QUAT, MAY NEN KHI",GENERAL
210026,KY THUAT AN TOAN,OTHER_SPECIAL
210027,KT D/HOA KK & THONG GIO,GENERAL
210028,TD HOA CAC QT NHIET LANH,GENERAL
210029,DO LUONG NHIET,PHYSICS_LAB
210030,NANG LUONG GIO,GENERAL
210031,NANG LUONG MAT TROI,GENERAL
210032,THUC TAP CONG NHAN CN,MECHANICAL_WORKSHOP
210034,TRUYEN NHIET &TB TDNHIET,GENERAL
210035,LO HOI,GENERAL
210036,CN LANH - DIEU HOA 1,MECHANICAL_WORKSHOP
210037,CN LANH - DIEU HOA 2,MECHANICAL_WORKSHOP
210038,TT DIEN LANH&DIEU HOA KK,ELECTRICAL_LAB
210039,TRUNG TAM NHIET DIEN,MECHANICAL_WORKSHOP
210040,KINH TE NANG LUONG,GENERAL
210041,"L/DAT,VAN HANH,SC HTLANH",GENERAL
210042,DIEN TRONG KY THUAT LANH,GENERAL
210043,ANH VAN CHUYEN NGANH,GENERAL
210051,KY THUAT NHIET A,GENERAL
210052,KY THUAT NHIET B,GENERAL
210053,KY THUAT NHIET,GENERAL
210054,KY THUAT NHIET,GENERAL
210055,KY THUAT SAY & THIET BI,GENERAL
210056,THIET BI LANH,GENERAL
210057,KY THUAT & THIETBI NHIET,GENERAL
210058,THIET BI SAY,GENERAL
210059,MAY LANH,GENERAL
2100B4,NHIET DONG LUC HOC KT,GENERAL
210701,TRUYEN NHIET,GENERAL
210702,NHIET DONG HOC THONG KE,GENERAL
210814,THERMODYNAMICS,GENERAL
210901,MAY LANH,GENERAL
210902,KY THUAT SAY,GENERAL
210903,LO HOI,GENERAL
210904,NHA MAY NHIET DIEN,GENERAL
210905,THIET BI SAY,GENERAL
210906,TUA BIN HOI & TUABIN KHI,GENERAL
210907,NANG LUONG GIO & MATTROI,GENERAL
211002,THUC TAP CO KHI DCUONG,MECHANICAL_WORKSHOP
211004,THUC TAP CO KHI DCUONG,MECHANICAL_WORKSHOP
211005,THUC TAP CO KHI DCUONG,MECHANICAL_WORKSHOP
211006,THUC TAP CO KHI DCUONG,MECHANICAL_WORKSHOP
211007,THUC TAP CO KHI DCUONG,MECHANICAL_WORKSHOP
211008,THUCTAP C/KHI DAICUONG 1,MECHANICAL_WORKSHOP
211009,THUCTAP C/KHI DAICUONG 2,MECHANICAL_WORKSHOP
212001,VAT LIEU HOC & XU LY 1,MECHANICAL_WORKSHOP
212002,VAT LIEU HOC & XU LY 2,MECHANICAL_WORKSHOP
212003,VAT LIEU HOC & XU LY,MECHANICAL_WORKSHOP
212004,VAT LIEU HOC,GENERAL
212005,KIM LOAI VA NHIET LUYEN,GENERAL
212006,TAI SINH KIM LOAI MAU,GENERAL
212007,LUYEN KIM LO DIEN,GENERAL
212008,CONG NGHE NHIET LUYEN,GENERAL
212009,LUYEN THEP BANG LO DIEN,GENERAL
212010,CONG NGHE DUC DAC BIET,MECHANICAL_WORKSHOP
212011,VAT LIEU KY THUAT,MECHANICAL_WORKSHOP
212012,CONG NGHE & XL VAT LIEU,MECHANICAL_WORKSHOP
212013,CONG NGHE NHIET LUYEN,MECHANICAL_WORKSHOP
212014,HOA LY QTRINH LUYEN KIM,CHEMISTRY_LAB
212015,CONG NGHE DUC,MECHANICAL_WORKSHOP
212016,KIM LOAI MAU,GENERAL
212017,KIM LOAI DEN,GENERAL
212018,LTHEP & H_KIM TG LO DIEN,MECHANICAL_WORKSHOP
212019,CONG NGHE CAN KEO K/LOAI,MECHANICAL_WORKSHOP
212020,VAT LIEU MOI,GENERAL
212021,XU LY MT TRONG LUYEN KIM,CHEMISTRY_LAB
212022,LO CONG NGHIEP,GENERAL
212024,THIET KE CONG NGHE DUC,GENERAL
212025,MO HINH HOA MP QT L/KIM,COMPUTER_LAB
212026,CN DUC DAC BIET,MECHANICAL_WORKSHOP
212027,CAC PP N/CUU VAT LIEU,GENERAL
212028,CN LUYEN KIM NGANH CKCT,GENERAL
212029,CN VAT LIEU MOI,GENERAL
212030,CN VAT LIEU COMPOSIT,GENERAL
212031,THUC TAP CONG NHAN,MECHANICAL_WORKSHOP
212032,VAT LIEU HOC & XU LY,MECHANICAL_WORKSHOP
212051,KIM LOAI NHIET LUYEN,GENERAL
212052,TN KIM LOAI & NH/LUYEN,MECHANICAL_WORKSHOP
212701,THUC HANH VAT LIEU 1,MECHANICAL_WORKSHOP
212702,THUC HANH VAT LIEU 2,PHYSICS_LAB
212901,HOA LY Q/TRINH LUYEN KIM,GENERAL
212902,LUYEN KIM MAU,GENERAL
212903,LUYEN KIM DEN,GENERAL
212904,CONG NGHE NHIET LUYEN,GENERAL
212905,CONG NGHE DUC,GENERAL
212906,LO CONG NGHIEP,GENERAL
212907,LUYEN THEP & HOP KIM,GENERAL
213001,HANG KHONG DONG LUC HOC1,GENERAL
213002,KET CAU HANG KHONG 1,GENERAL
213003,CO HOC BAY 1,GENERAL
213004,HANG KHONG DONG LUC HOC2,GENERAL
213005,KET CAU HANG KHONG 2,GENERAL
213006,CO HOC BAY 2,GENERAL
213007,HANG KHONG DONG LUC HOC3,GENERAL
213008,KCHK3:CO HOC PHA HUY&MOI,GENERAL
213009,CO HOC BAY 3,GENERAL
213010,KY THUAT DIEN TU 2,GENERAL
213011,DONG LUC HOC MAY,GENERAL
213012,DONG CO & LUC DAY 1,GENERAL
213013,DONG CO & LUC DAY 2,GENERAL
213014,DONG CO & LUC DAY 3,GENERAL
213015,TRUYEN NHIET,GENERAL
213016,NGHIEN CUU & THUYETTRINH,GENERAL
213017,THIET KE MAY BAY 1,GENERAL
213018,THIET KE MAY BAY 2,GENERAL
213019,BAO TRI MAY BAY 1,GENERAL
213020,BAO TRI MAY BAY 2,GENERAL
213021,DAO DONG,GENERAL
213022,DIEN & DIEN TU MAY BAY,GENERAL
213023,VAT LIEU HANG KHONG,GENERAL
213024,TN KY THUAT HANG KHONG 1,OTHER_SPECIAL
213025,TN KY THUAT HANG KHONG 2,OTHER_SPECIAL
213026,TN KY THUAT HANG KHONG 3,OTHER_SPECIAL
213028,QUAN LY & DIEU HANH HK,GENERAL
213031,KCHK4:TOI UU HOA KET CAU,GENERAL
213032,HANG KHONG DONG LUC HOC4,GENERAL
213033,DO HOA VI TINH & CAD,GENERAL
213035,MAY BAY TRUC THANG,GENERAL
213036,CAC HE THOI GIAN THUC,GENERAL
213037,HANG KHONG DONG LUC HOC2,GENERAL
213038,TN KY THUAT HANG KHONG 3,OTHER_SPECIAL
213039,CO HOC CHAT LONG VA KHI,GENERAL
213040,CO HOC LUU CHAT DAC BIET,GENERAL
213041,KHI DONG LUC HOC 1,GENERAL
213042,MAY THUY KHI,GENERAL
213043,KHI DONG LUC HOC 2,GENERAL
213044,DAO DONG CO HOC,GENERAL
213045,TN KY THUAT HANG KHONG 1,OTHER_SPECIAL
213046,H/THONG LUC DAY MAY BAY1,GENERAL
213047,KCHK2:PT KET CAU MAY BAY,GENERAL
213048,KHI DONG LUC HOC 3,GENERAL
213049,TN KY THUAT HANG KHONG 2,OTHER_SPECIAL
213050,H/THONG LUC DAY MAY BAY2,GENERAL
213051,KCHK3:CO HOC PHA HUY&MOI,GENERAL
213052,NGHIEN CUU& THUYET TRINH,GENERAL
213053,CAM BIEN & TIN HIEU,GENERAL
213054,PT THIET KE HE D/KHIEN,GENERAL
213055,DO BEN KC V/LIEU COMPOSI,GENERAL
213056,KHI DONG LUC HOC 4 (CFD),GENERAL
213057,NHAN DANG H/THONG MAYBAY,GENERAL
213058,SU CHAY,GENERAL
213059,KHI D/LUC HOC HOA TIEN,GENERAL
213060,DONG CO GIO,GENERAL
213061,KCHK4:TOI UU HOA KET CAU,GENERAL
213062,H/THONG LUC DAY HOA TIEN,GENERAL
213063,DONG LUC HOC KET CAU,GENERAL
213064,CO HOC BAY KHONG GIAN,GENERAL
213066,KHI DAN HOI,GENERAL
213067,KHI D/LUC HOC HOA TIEN,GENERAL
213114,CO HOC CHAT LONG & UD TN,PHYSICS_LAB
213701,CO HOC LUU CHAT THUC,GENERAL
213702,DONG LUC HOC HK CO BAN,GENERAL
213703,CO HOC BAY,GENERAL
213704,MAY BAY TRUC THANG,GENERAL
213705,PP SO TRONG COHOC CHLONG,GENERAL
213706,DONG CO & THIET BI DAY 2,GENERAL
213707,MAY CANHDAN &MAYTL TTICH,GENERAL
213708,KHI DONGLUCHOC CHUYENSAU,GENERAL
213709,BAO DUONG HANG KHONG,GENERAL
213710,THIET KE MAY BAY,GENERAL
213711,LUAT HANG KHONG,GENERAL
213712,CAC HE THONG TREN MAYBAY,GENERAL
213713,KHAI THAC & QLY MAY BAY,GENERAL
213714,CO HOC CHAT LONG & UDUNG,PHYSICS_LAB
213715,TINH DAN HOI KHI DONGHOC,GENERAL
213716,DONG CO & BO DAN TIEN,GENERAL
213717,DIEN TU HANG KHONG,GENERAL
213720,CAC HE THOI GIAN THUC,GENERAL
213721,MAY BAY TRUC THANG (BT),GENERAL
213722,PP SO TRONG COHOC CL (BT,GENERAL
213723,DONG CO & T/BI DAY 2 (BT,GENERAL
214001,XSUAT & TH/KE TRONG KTCN,GENERAL
214002,UNG DUNG MT TRONG KTCN,COMPUTER_LAB
214003,VAN TRU HOC 1:CAC MH TD,COMPUTER_LAB
214004,KINH TE KY THUAT,GENERAL
214005,QUAN LY SAN XUAT,COMPUTER_LAB
214006,CO LY THUYET,GENERAL
214007,KY THUAT HE THONG,GENERAL
214008,KY THUAT DIEN/DIEN TU DC,ELECTRICAL_LAB
214009,KY THUAT DU BAO TRONG CN,COMPUTER_LAB
214010,DO LUONG LD & TKE C/VIEC,COMPUTER_LAB
214011,TK VI TRI & MAT BG HTCN,GENERAL
214013,VAN TRU HOC 2:CAC MH NN,GENERAL
214014,PP LUAN NCKH& TKT NGHIEM,GENERAL
214015,KY THUAT CHE TAO,GENERAL
214016,THUC TAP KY THUAT,MECHANICAL_WORKSHOP
214017,KT DIEU DO TRONG SX-D/VU,GENERAL
214018,QUAN LY VAT TU - TON KHO,GENERAL
214019,KIEM SOAT CHAT LUONG,GENERAL
214020,THIET KE SAN PHAM&DICHVU,COMPUTER_LAB
214021,QUANLY DU AN CONG NGHIEP,GENERAL
214023,QUAN LY BAO TRI C/NGHIEP,GENERAL
214024,KY THUAT RA QUYET DINH,COMPUTER_LAB
214025,MO HINHHOA & MP CAC HTCN,COMPUTER_LAB
214027,QUAN LY CHAT LUONG,GENERAL
214028,KTHUAT ANTOAN TRG SX CN,GENERAL
214031,CO DIEN TU,GENERAL
214032,KINH TE VI MO,GENERAL
214033,HT VAN CHUYEN VLIEU (MHS,GENERAL
214034,HTHONG TDONG DKHIEN (ACS,GENERAL
214035,KT THIET KE DONG THOI,GENERAL
214036,PT& THIET KE HT TTIN QLY,GENERAL
214037,H/DINH CH/LUOC CHO SP&CN,GENERAL
214038,KINH TE VI MO,GENERAL
214039,NGUYEN LY SAN XUAT,GENERAL
214040,TIEP THI DAI CUONG,GENERAL
214041,HTSX DIEU KHIEN BANG MT,GENERAL
214042,QUAN LY & DANH GIA CN,GENERAL
214043,CAC PP GIA CONG HIEN DAI,GENERAL
214044,HT SX LINH HOAT (FMS),GENERAL
214045,HT SX TICH HOP (CIMS),GENERAL
214046,TRI TUE NHAN TAO,GENERAL
214047,ROBOT TRONG CONG NGHIEP,GENERAL
214048,QUAN LY SAN XUAT,GENERAL
214049,TN KT DIEN - DIEN TU DC,ELECTRICAL_LAB
2140B4,KINH TE KY THUAT,GENERAL
214101,KY THUAT XAY DUNG,GENERAL
214102,CHUYEN DE,GENERAL
214103,VAN TRU XAC DINH,GENERAL
214104,VAN TRU NGAU NHIEN,GENERAL
214107,KY THUAT RA QUYET DINH,GENERAL
214108,HOACH DINH NGUON LUC SX,GENERAL
214109,KY THUAT HAU CAN,COMPUTER_LAB
214110,ERP,GENERAL
214111,LY THUYET MO & UNG DUNG,GENERAL
214112,CAI TIEN CHAT LUONG,GENERAL
214113,TIEP THI,GENERAL
214114,HE THONG S/XUAT TINH GON,GENERAL
214115,CAI TIEN CHAT LUONG,GENERAL
214116,TO CHUC SX TRONG DET MAY,GENERAL
2141B3,VAN TRU XAC DINH,GENERAL
214701,KTHUC VE CAC XINGHIEP CN,GENERAL
214702,PHAN TICH GIATRI &CLUONG,GENERAL
215001,CO SO KHOA HOC VAT LIEU,GENERAL
215002,VAT LY CHAT RAN,GENERAL
215003,P/PHAP DANH GIA VAT LIEU,GENERAL
215004,CO HOC VAT LIEU,GENERAL
215005,VAT LIEU KIM LOAI,CHEMISTRY_LAB
215006,VAT LIEU SILICAT,CHEMISTRY_LAB
215007,V/LIEU POLYME & COMPOSIT,CHEMISTRY_LAB
215008,T/THE HOC & NH/XA TIA X,GENERAL
215009,N/CUU VI CAU TRUC VLIEU,GENERAL
215010,CTRUC VLIEU & PTU H/HAN,GENERAL
215011,NHIET DONG LUC HOC VLIEU,GENERAL
215012,"LUA CHON VL,VATTU,TBI KL",GENERAL
215013,GIA CONG VAT LIEU,GENERAL
215014,GIAN DO PHA & CHUYEN PHA,GENERAL
215015,HOA HOC CHAT RAN,GENERAL
215016,AN MON & BAO VE VAT LIEU,GENERAL
215017,HOA HOC POLYME,GENERAL
215018,HOA LY POLYME,GENERAL
215019,QT&KT PHAN UNG CHAT CPTU,GENERAL
215020,KIM LOAI HOC,GENERAL
215021,CN NAU LUYEN KL &HOP KIM,GENERAL
215022,TN KIM LOAI & HOP KIM,MECHANICAL_WORKSHOP
215024,HOA LY SILICAT,GENERAL
215025,QT CO SO & TBI SILICAT 1,GENERAL
215026,TN SILICAT DAI CUONG,CHEMISTRY_LAB
215027,CONG NGHE CAO SU,GENERAL
215028,THINGHIEM HOA HOC POLYME,CHEMISTRY_LAB
215029,KY THUAT GIA CONG POLYME,GENERAL
215030,THI NGHIEM CAO SU,CHEMISTRY_LAB
215031,CONG NGHE DUC,MECHANICAL_WORKSHOP
215032,CONG NGHE XU LY VLIEU KL,MECHANICAL_WORKSHOP
215033,"CAN, KEO VA EP KIM LOAI",GENERAL
215035,LO SILICAT,GENERAL
215036,KY THUAT GOM SU,GENERAL
215037,QT CO SO &T/BI SILICAT 2,GENERAL
215038,TN SILICAT CHUYEN NGANH,CHEMISTRY_LAB
215040,CNGHE CAC CHAT TAO MANG,GENERAL
215041,VAT LIEU COMPOSIT,GENERAL
215042,"KTHUAT SX CELLULOSE,GIAY",GENERAL
215045,TRG TBI SX &XLY VL KLOAI,GENERAL
215046,TDH TBI SX &XLY VL KLOAI,GENERAL
215047,TH MO PHONG CNVL TREN MT,COMPUTER_LAB
215048,CONG NGHE VAT LIEU MOI,GENERAL
215051,KT SAN XUAT CHAT DEO,GENERAL
215101,KTHUAT SAN XUAT XI MANG,GENERAL
215102,KTHUAT SX SPHAM TH/TINH,GENERAL
215103,KTHUAT SX VLIEU CHIU LUA,GENERAL
215106,POLYME SHOC & POL. P/HUY,GENERAL
215107,THIET KE SAN PHAM POLYME,GENERAL
215108,CAC PP LUYEN KIM DACBIET,GENERAL
215109,CAC PHUONG PHAP TAO PHOI,GENERAL
215110,VAT LIEU XAY DUNG,GENERAL
215111,VAT LIEU GOM KY THUAT,GENERAL
215112,PHU GIA POLYMER,GENERAL
215113,POLYME CO TINH NANG DB,GENERAL
215114,CAC PP PTICH &DGIA POLYM,GENERAL
215116,CSU BIEN TINH &CSU BLEND,GENERAL
215117,KT SX SOI TH/NHIEN &HHOC,GENERAL
215118,GC POL. BANG EPHUN & DUN,GENERAL
215119,HOA LY CAC QTR LUYEN KIM,GENERAL
215120,NGUYEN LY LO CONG NGHIEP,GENERAL
215121,LY THUYET DUC,MECHANICAL_WORKSHOP
215122,TAI SINH KIM LOAI,GENERAL
215123,THIET KE DUC,GENERAL
215124,LUYEN THEP &DUC LIEN TUC,GENERAL
215125,CN SX OXYT KL &CAC UDUNG,GENERAL
215126,TINH CHAT & CN VAT LIEU,GENERAL
215127,MEN & MAU,GENERAL
215128,HD TK LAP DA XN SILICAT,GENERAL
215129,CAC QTGC BE MAT SP TTINH,GENERAL
215130,VAT LIEU CHIU LUA DBIET,GENERAL
215131,"CN GACH OP LAT,SU VS,GXD",GENERAL
215132,KTHUAT XAY LO CN SILICAT,GENERAL
215136,TN VAT LIEU HOC DAICUONG,PHYSICS_LAB
215137,VAT LIEU KY THUAT,GENERAL
215138,TO CHUC QUAN LY BDUONG 1,GENERAL
215139,TO CHUC QUAN LY BDUONG 2,GENERAL
215140,TO CHUC QUAN LY BDUONG 3,GENERAL
215141,KHOA HOC VAT LIEU,PHYSICS_LAB
215142,VAT LY CHAT RAN,GENERAL
215143,CONG NGHE VAT LIEU DCUOG,GENERAL
215144,QUI HOACH TN &TOI UU HOA,GENERAL
215145,TN CSO KHOA HOC VAT LIEU,PHYSICS_LAB
215147,DO LUONG & TU DONG HOA,GENERAL
215148,KY THUAT GIA CONG POLYME,OTHER_SPECIAL
215300,KY NANG GTIEP-NGANH NGHE,GENERAL
215701,TCHAT CAC VL TIEN TIEN,GENERAL
215702,VAT LIEU HANG KHONG,GENERAL
215703,HOA LY,GENERAL
215704,VAT LY CHAT RAN,GENERAL
215705,TINH THE HOC,GENERAL
215706,VAT LIEU COMPOSIT,GENERAL
215707,"V/LIEU BD, DD, CACH DIEN",GENERAL
215708,VAT LIEU SIEU DAN T/TIEN,GENERAL
215709,VL L/KIEN DIEN TU &Q/HOC,GENERAL
215710,VAT LIEU MANG MONG,GENERAL
215711,V/LIEU NANO &VL SINH HOC,GENERAL
215712,N/MON V/LY L/KIEN &VI DT,GENERAL
215713,VL &QT IN ANH LITO &KHAC,GENERAL
215714,THUC HANH MO PHONG,COMPUTER_LAB
215715,"VI HT:LT, TKE & UNG DUNG",GENERAL
215716,C/NGHE C/BAN C/TAO VI HT,GENERAL
215717,TH C/NGHE CHE TAO VI HT,OTHER_SPECIAL
215718,VI DAU DO,GENERAL
215719,LINH KIEN QUANG TU,GENERAL
215720,KY THUAT VAT LIEU,GENERAL
215721,LUA CHON VAT LIEU (2B),GENERAL
215722,CAC PHUONG PHAP GIA CONG,GENERAL
215723,TC VAT LIEU TIEN TIEN 2,GENERAL
215724,HU HONG & GAY VO CUA VL,GENERAL
215725,KY THUAT PHAN TICH HOALY,CHEMISTRY_LAB
215726,KIEM TRA KHONG PHA HUY,PHYSICS_LAB
215729,HOA HOC VAT LIEU POLIME,CHEMISTRY_LAB
215730,CS K/HOC UD GIA CONG POL,GENERAL
215731,CO HOC CUA SU PHA HUY,GENERAL
215732,LAO HOA DO BEN,GENERAL
215733,VAT LIEU POLIME,CHEMISTRY_LAB
